date,time,gender,device,activity,country,state
7/22/2014,2:56 AM,male,mobile,0,GRC,
7/28/2014,7:57 AM,male,mobile,1,GRC,
7/28/2014,12:43 AM,female,desktop,1,GRC,
7/30/2014,3:50 AM,female,tablet,1,GRC,
7/27/2014,10:51 PM,male,tablet,0,GRC,
7/31/2014,3:41 PM,female,tablet,0,GRC,
7/28/2014,1:09 AM,male,tablet,1,GRC,
7/22/2014,11:04 AM,male,tablet,0,GRC,
7/20/2014,11:31 PM,male,desktop,1,GRC,
7/19/2014,11:08 PM,male,mobile,0,GRC,
7/17/2014,9:15 AM,male,tablet,1,GRC,
7/22/2014,9:17 AM,female,mobile,1,GRC,
7/26/2014,1:03 PM,male,tablet,1,GRC,
7/24/2014,9:00 PM,female,tablet,1,GRC,
7/24/2014,8:47 AM,female,desktop,0,GRC,
7/28/2014,4:45 AM,female,desktop,0,GRC,
7/18/2014,8:08 AM,female,desktop,1,GRC,
7/26/2014,5:39 PM,female,mobile,1,GRC,
7/24/2014,7:32 AM,male,desktop,1,GRC,
7/20/2014,10:00 PM,female,mobile,0,GRC,
7/25/2014,5:22 PM,female,tablet,0,GRC,
7/20/2014,11:24 PM,female,tablet,1,GRC,
7/21/2014,7:14 PM,male,mobile,0,GRC,
7/20/2014,10:02 AM,female,tablet,0,GRC,
7/20/2014,10:10 PM,male,mobile,0,GRC,
7/17/2014,2:44 AM,female,mobile,1,GRC,
7/27/2014,1:30 AM,female,mobile,1,GRC,
7/19/2014,8:43 PM,female,tablet,0,GRC,
7/26/2014,2:05 AM,female,tablet,1,GRC,
7/31/2014,8:23 PM,male,tablet,0,GRC,
7/26/2014,6:16 PM,female,desktop,1,GRC,
7/30/2014,1:37 AM,male,tablet,1,GRC,
7/23/2014,1:39 PM,female,mobile,1,GRC,
7/23/2014,7:53 PM,male,tablet,0,GRC,
7/19/2014,11:00 PM,male,tablet,1,GRC,
7/23/2014,1:31 AM,female,mobile,0,GRC,
7/29/2014,4:21 AM,male,tablet,0,GRL,
7/22/2014,7:28 PM,male,tablet,0,GRL,
7/31/2014,8:34 PM,female,tablet,1,GRD,
7/27/2014,1:59 PM,male,mobile,0,GUM,
7/29/2014,2:19 PM,female,desktop,0,GTM,
7/31/2014,7:50 PM,male,desktop,0,GTM,
7/28/2014,1:16 AM,female,tablet,1,GTM,
7/25/2014,9:31 AM,male,tablet,1,GTM,
7/24/2014,1:15 PM,female,tablet,1,GTM,
7/22/2014,10:07 PM,male,tablet,1,GTM,
7/26/2014,6:34 AM,female,mobile,1,GTM,
7/31/2014,8:17 PM,male,tablet,1,GTM,
7/22/2014,1:58 AM,male,desktop,0,GTM,
7/22/2014,4:50 AM,female,desktop,1,GIN,
7/22/2014,2:23 PM,male,mobile,0,GIN,
7/31/2014,1:00 PM,female,tablet,0,GIN,
7/21/2014,9:39 AM,female,mobile,0,GIN,
7/28/2014,9:23 PM,female,desktop,0,GUY,
7/26/2014,12:50 AM,male,mobile,1,HTI,
7/20/2014,8:01 PM,female,tablet,1,HTI,
7/18/2014,10:41 AM,male,mobile,1,HTI,
7/28/2014,8:22 AM,male,desktop,0,HTI,
7/20/2014,6:22 PM,female,desktop,1,HND,
7/24/2014,8:19 PM,male,mobile,1,HND,
7/24/2014,12:36 AM,female,mobile,1,HND,
7/27/2014,2:47 PM,male,mobile,0,HND,
7/28/2014,12:17 AM,male,tablet,1,HND,
7/25/2014,2:30 AM,female,mobile,1,HND,
7/25/2014,1:05 AM,male,mobile,0,HND,
7/26/2014,3:07 AM,female,mobile,0,HND,
7/17/2014,10:54 PM,female,mobile,1,HND,
7/19/2014,5:00 PM,male,tablet,0,HND,
7/28/2014,6:53 PM,female,mobile,1,HND,
7/19/2014,6:56 PM,male,tablet,1,HND,
7/29/2014,10:00 AM,male,desktop,1,HND,
7/26/2014,2:56 AM,male,desktop,1,HND,
7/23/2014,8:45 PM,female,desktop,1,HND,
7/20/2014,5:00 PM,female,desktop,1,HUN,
7/26/2014,8:49 PM,male,tablet,1,HUN,
7/21/2014,9:57 PM,male,mobile,1,HUN,
7/20/2014,3:12 AM,female,mobile,1,ISL,
7/19/2014,10:22 PM,male,mobile,0,ISL,
7/28/2014,3:14 PM,male,desktop,0,IDN,
7/21/2014,4:33 PM,male,tablet,1,IDN,
7/21/2014,5:43 AM,female,mobile,0,IDN,
7/26/2014,10:21 PM,female,desktop,1,IDN,
7/24/2014,4:33 PM,male,desktop,0,IDN,
7/27/2014,4:28 AM,female,tablet,1,IDN,
7/28/2014,8:28 PM,male,mobile,0,IDN,
7/28/2014,6:56 PM,female,mobile,1,IDN,
7/31/2014,12:18 PM,female,desktop,0,IDN,
7/28/2014,10:57 AM,male,mobile,1,IDN,
7/22/2014,11:15 PM,male,tablet,0,IDN,
7/19/2014,12:36 AM,male,desktop,1,IDN,
7/22/2014,3:17 PM,male,mobile,1,IDN,
7/26/2014,2:29 PM,male,desktop,0,IDN,
7/19/2014,10:07 AM,male,tablet,1,IDN,
7/26/2014,3:48 AM,male,mobile,1,IDN,
7/18/2014,2:39 PM,male,tablet,1,IDN,
7/31/2014,3:00 AM,male,tablet,1,IDN,
7/21/2014,6:32 AM,female,tablet,1,IDN,
7/19/2014,8:47 AM,female,tablet,1,IDN,
7/24/2014,9:13 AM,male,tablet,0,IDN,
7/20/2014,9:31 AM,female,desktop,1,IDN,
7/18/2014,5:06 AM,male,desktop,1,IDN,
7/20/2014,3:06 PM,female,desktop,0,IDN,
7/18/2014,12:59 AM,male,desktop,1,IDN,
7/24/2014,10:35 PM,male,tablet,1,IDN,
7/21/2014,6:29 PM,male,mobile,0,IDN,
7/27/2014,11:22 PM,female,mobile,0,IDN,
7/23/2014,9:12 AM,male,tablet,0,IDN,
7/24/2014,5:28 PM,male,mobile,0,IDN,
7/26/2014,2:38 AM,female,mobile,0,IDN,
7/25/2014,12:59 PM,female,mobile,0,IDN,
7/22/2014,5:00 AM,female,mobile,1,IDN,
7/19/2014,11:24 AM,male,tablet,0,IDN,
7/30/2014,1:12 PM,female,desktop,1,IDN,
7/30/2014,10:43 AM,male,desktop,0,IDN,
7/28/2014,11:47 AM,male,mobile,1,IDN,
7/26/2014,4:01 PM,female,mobile,0,IDN,
7/26/2014,9:57 AM,male,tablet,1,IDN,
7/28/2014,3:46 AM,male,tablet,1,IDN,
7/20/2014,10:26 PM,female,desktop,1,IDN,
7/28/2014,10:40 AM,female,tablet,1,IDN,
7/27/2014,6:11 AM,male,mobile,1,IDN,
7/17/2014,4:21 PM,male,mobile,1,IDN,
7/27/2014,2:59 PM,female,tablet,0,IDN,
7/20/2014,2:57 AM,male,tablet,0,IDN,
7/21/2014,9:13 AM,male,mobile,0,IDN,
7/27/2014,7:49 AM,male,desktop,1,IDN,
7/18/2014,9:06 PM,male,mobile,1,IDN,
7/27/2014,7:10 AM,female,desktop,0,IDN,
7/29/2014,3:00 PM,male,tablet,1,IDN,
7/21/2014,11:29 AM,male,mobile,1,IDN,
7/24/2014,2:00 AM,female,tablet,0,IDN,
7/24/2014,3:32 AM,female,desktop,0,IDN,
7/24/2014,6:14 AM,female,mobile,1,IDN,
7/19/2014,2:03 AM,male,desktop,0,IDN,
7/18/2014,10:29 PM,male,desktop,1,IDN,
7/26/2014,9:27 AM,male,mobile,0,IDN,
7/25/2014,12:08 AM,male,mobile,0,IDN,
7/26/2014,9:00 PM,female,mobile,0,IDN,
7/30/2014,2:53 AM,female,tablet,1,IDN,
7/27/2014,2:21 PM,male,tablet,0,IDN,
7/21/2014,10:24 AM,female,mobile,1,IDN,
7/22/2014,11:03 AM,male,tablet,0,IDN,
7/26/2014,8:22 AM,female,tablet,1,IDN,
7/18/2014,10:51 AM,male,desktop,1,IDN,
7/30/2014,4:57 AM,male,tablet,1,IDN,
7/26/2014,11:48 AM,male,mobile,1,IDN,
7/22/2014,2:54 AM,female,desktop,1,IDN,
7/24/2014,8:33 AM,female,mobile,1,IDN,
7/26/2014,7:30 AM,female,mobile,0,IDN,
7/22/2014,7:50 AM,male,desktop,0,IDN,
7/21/2014,9:28 AM,female,desktop,0,IDN,
7/17/2014,11:32 AM,male,desktop,0,IDN,
7/23/2014,10:03 AM,female,mobile,1,IDN,
7/30/2014,6:00 PM,female,mobile,1,IDN,
7/29/2014,2:36 PM,male,mobile,0,IDN,
7/18/2014,8:19 AM,male,tablet,0,IDN,
7/24/2014,10:32 AM,female,mobile,1,IDN,
7/22/2014,5:21 AM,female,tablet,0,IDN,
7/26/2014,7:40 AM,male,tablet,1,IDN,
7/27/2014,10:01 AM,male,tablet,1,IDN,
7/30/2014,6:42 AM,male,desktop,1,IDN,
7/22/2014,7:35 AM,male,mobile,1,IDN,
7/24/2014,6:12 AM,female,tablet,0,IDN,
7/30/2014,3:37 PM,female,desktop,0,IDN,
7/17/2014,8:46 PM,male,desktop,0,IDN,
7/27/2014,2:40 PM,female,mobile,0,IDN,
7/23/2014,12:56 PM,female,desktop,1,IDN,
7/17/2014,8:19 AM,male,mobile,1,IDN,
7/18/2014,3:34 AM,male,desktop,0,IDN,
7/17/2014,3:31 PM,female,tablet,1,IDN,
7/20/2014,3:00 AM,female,desktop,1,IDN,
7/24/2014,5:20 PM,male,mobile,0,IDN,
7/31/2014,9:22 AM,female,tablet,0,IDN,
7/25/2014,12:51 AM,female,desktop,0,IDN,
7/23/2014,4:43 AM,male,desktop,0,IDN,
7/31/2014,3:58 PM,male,tablet,0,IDN,
7/30/2014,7:32 AM,male,mobile,0,IDN,
7/27/2014,7:57 PM,male,mobile,1,IDN,
7/31/2014,12:49 PM,female,mobile,0,IDN,
7/28/2014,11:14 PM,female,desktop,0,IDN,
7/27/2014,4:56 PM,female,desktop,1,IDN,
7/24/2014,9:38 PM,female,desktop,1,IDN,
7/22/2014,3:07 AM,female,tablet,1,IDN,
7/20/2014,4:40 AM,female,tablet,1,IDN,
7/21/2014,10:04 PM,male,desktop,0,IDN,
7/21/2014,7:35 PM,male,desktop,0,IDN,
7/28/2014,4:06 PM,female,tablet,0,IDN,
7/30/2014,7:41 PM,female,tablet,1,IDN,
7/30/2014,4:59 PM,male,desktop,1,IDN,
7/20/2014,3:20 AM,male,mobile,1,IDN,
7/28/2014,5:02 AM,male,desktop,0,IDN,
7/31/2014,1:48 AM,female,tablet,0,IDN,
7/29/2014,7:19 AM,female,desktop,0,IDN,
7/23/2014,8:04 AM,female,mobile,1,IDN,
7/29/2014,4:55 AM,male,desktop,1,IDN,
7/26/2014,2:04 PM,male,desktop,1,IDN,
7/22/2014,8:55 AM,female,mobile,1,IDN,
7/17/2014,3:10 PM,male,tablet,1,IDN,
7/29/2014,11:46 PM,male,tablet,0,IDN,
7/29/2014,5:32 AM,female,desktop,1,IDN,
7/25/2014,2:07 AM,male,tablet,0,IDN,
7/26/2014,10:37 PM,male,tablet,0,IDN,
7/23/2014,1:28 AM,female,mobile,1,IDN,
7/20/2014,10:22 AM,male,mobile,1,IDN,
7/18/2014,1:42 PM,female,mobile,1,IDN,
7/21/2014,3:40 AM,male,tablet,1,IDN,
7/22/2014,11:24 AM,female,tablet,1,IDN,
7/19/2014,5:03 AM,female,mobile,1,IDN,
7/20/2014,1:24 PM,male,tablet,1,IDN,
7/21/2014,4:26 AM,female,desktop,0,IDN,
7/30/2014,2:48 PM,female,mobile,0,IDN,
7/21/2014,4:30 AM,female,tablet,0,IDN,
7/31/2014,10:46 AM,female,desktop,0,IDN,
7/22/2014,6:49 PM,male,mobile,1,IDN,
7/31/2014,8:35 PM,male,mobile,1,IDN,
7/30/2014,7:08 AM,male,tablet,1,IDN,
7/29/2014,9:48 AM,female,mobile,0,IDN,
7/27/2014,5:15 PM,male,desktop,0,IDN,
7/18/2014,1:49 AM,female,desktop,0,IDN,
7/18/2014,12:12 AM,female,tablet,1,IDN,
7/26/2014,6:43 PM,female,desktop,0,IDN,
7/24/2014,12:29 AM,male,mobile,0,IDN,
7/20/2014,9:48 AM,male,desktop,1,IDN,
7/19/2014,5:51 PM,male,desktop,1,IDN,
7/31/2014,6:48 PM,female,desktop,0,IDN,
7/21/2014,12:17 PM,female,mobile,1,IDN,
7/20/2014,12:29 AM,female,tablet,1,IDN,
7/21/2014,10:50 PM,female,tablet,1,IDN,
7/24/2014,3:21 AM,male,tablet,1,IDN,
7/17/2014,8:49 PM,female,tablet,1,IDN,
7/25/2014,6:50 AM,female,desktop,1,IDN,
7/30/2014,2:33 PM,male,tablet,1,IDN,
7/22/2014,10:53 PM,male,desktop,0,IDN,
7/20/2014,1:01 AM,female,tablet,1,IDN,
7/19/2014,2:00 PM,male,desktop,1,IDN,
7/17/2014,10:38 AM,male,tablet,0,IDN,
7/28/2014,7:40 PM,female,desktop,1,IDN,
7/22/2014,9:35 PM,male,tablet,0,IDN,
7/18/2014,8:45 PM,male,desktop,1,IDN,
7/24/2014,7:49 AM,female,mobile,0,IDN,
7/28/2014,5:02 PM,female,desktop,0,IDN,
7/20/2014,1:48 PM,male,mobile,1,IDN,
7/26/2014,6:04 AM,female,desktop,0,IDN,
7/29/2014,10:37 AM,female,mobile,1,IDN,
7/17/2014,3:29 PM,female,mobile,0,IDN,
7/24/2014,1:37 AM,female,tablet,1,IDN,
7/17/2014,4:01 AM,female,mobile,0,IDN,
7/25/2014,8:57 PM,male,tablet,0,IDN,
7/29/2014,5:36 PM,male,tablet,1,IDN,
7/30/2014,4:52 AM,female,mobile,1,IDN,
7/26/2014,7:47 AM,male,mobile,1,IDN,
7/21/2014,1:24 AM,female,mobile,0,IDN,
7/26/2014,3:00 PM,male,tablet,0,IDN,
7/17/2014,12:23 AM,male,tablet,1,IDN,
7/24/2014,5:20 AM,female,tablet,0,IDN,
7/28/2014,6:03 AM,female,mobile,0,IDN,
7/19/2014,8:34 AM,male,tablet,0,IDN,
7/18/2014,6:12 AM,female,tablet,1,IDN,
7/24/2014,1:37 PM,male,desktop,0,IDN,
7/23/2014,7:06 AM,female,tablet,0,IDN,
7/22/2014,8:42 AM,female,tablet,0,IDN,
7/28/2014,11:36 PM,male,mobile,1,IDN,
7/22/2014,5:13 AM,female,tablet,0,IDN,
7/20/2014,8:01 AM,male,desktop,1,IDN,
7/19/2014,4:30 PM,female,mobile,1,IDN,
7/24/2014,12:12 AM,female,desktop,0,IDN,
7/24/2014,2:00 AM,female,desktop,1,IDN,
7/17/2014,7:37 PM,male,desktop,1,IDN,
7/20/2014,12:19 PM,female,desktop,1,IDN,
7/22/2014,4:51 PM,female,desktop,1,IDN,
7/29/2014,8:06 AM,female,desktop,0,IDN,
7/22/2014,1:50 PM,female,mobile,1,IDN,
7/27/2014,2:59 PM,female,desktop,1,IDN,
7/20/2014,12:17 AM,male,desktop,0,IDN,
7/21/2014,10:59 AM,female,mobile,1,IDN,
7/29/2014,6:22 AM,male,tablet,1,IDN,
7/21/2014,6:28 AM,male,mobile,1,IDN,
7/24/2014,10:44 AM,male,tablet,0,IDN,
7/30/2014,1:54 PM,female,desktop,0,IDN,
7/30/2014,7:08 AM,male,mobile,1,IDN,
7/29/2014,5:13 AM,male,desktop,1,IDN,
7/24/2014,10:40 AM,female,mobile,1,IDN,
7/26/2014,1:22 PM,female,desktop,1,IDN,
7/20/2014,1:34 PM,female,mobile,1,IDN,
7/24/2014,12:24 AM,female,mobile,0,IDN,
7/20/2014,8:43 AM,female,mobile,1,IDN,
7/29/2014,12:06 PM,female,desktop,0,IDN,
7/24/2014,1:31 PM,male,mobile,0,IDN,
7/31/2014,12:59 PM,female,tablet,1,IDN,
7/17/2014,3:22 PM,female,mobile,1,IDN,
7/22/2014,9:42 AM,male,desktop,0,IDN,
7/27/2014,12:01 AM,female,tablet,1,IDN,
7/31/2014,10:41 PM,female,tablet,1,IDN,
7/24/2014,2:49 PM,female,tablet,0,IDN,
7/19/2014,4:03 PM,male,desktop,0,IDN,
7/22/2014,11:18 PM,male,tablet,1,IDN,
7/20/2014,2:57 AM,male,tablet,1,IDN,
7/20/2014,11:00 AM,male,tablet,0,IDN,
7/18/2014,9:34 AM,male,desktop,1,IDN,
7/17/2014,9:22 PM,male,mobile,0,IDN,
7/30/2014,7:08 PM,female,tablet,1,IDN,
7/19/2014,5:11 AM,male,desktop,0,IDN,
7/28/2014,5:42 PM,female,tablet,0,IDN,
7/25/2014,10:40 PM,male,desktop,1,IDN,
7/19/2014,1:48 AM,male,mobile,0,IDN,
7/31/2014,3:44 PM,female,tablet,0,IDN,
7/26/2014,8:23 AM,female,tablet,0,IDN,
7/27/2014,3:41 PM,male,tablet,1,IDN,
7/30/2014,2:49 PM,female,desktop,0,IDN,
7/26/2014,1:38 PM,male,tablet,1,IDN,
7/17/2014,1:57 PM,male,mobile,0,IDN,
7/31/2014,10:30 AM,male,mobile,1,IDN,
7/23/2014,5:25 PM,male,desktop,0,IDN,
7/24/2014,2:23 PM,female,desktop,0,IDN,
7/18/2014,8:24 PM,male,mobile,0,IDN,
7/30/2014,11:26 PM,female,tablet,0,IDN,
7/25/2014,1:55 AM,female,desktop,1,IDN,
7/27/2014,7:04 AM,male,desktop,0,IDN,
7/22/2014,7:14 PM,female,tablet,0,IDN,
7/24/2014,7:43 PM,male,mobile,1,IDN,
7/18/2014,3:48 PM,female,mobile,1,IDN,
7/24/2014,11:57 AM,male,tablet,1,IDN,
7/27/2014,12:37 AM,male,tablet,1,IDN,
7/18/2014,10:50 AM,female,mobile,1,IDN,
7/22/2014,8:59 AM,female,tablet,0,IDN,
7/23/2014,6:58 PM,female,mobile,0,IDN,
7/18/2014,6:22 PM,male,desktop,1,IDN,
7/23/2014,1:39 AM,male,desktop,0,IDN,
7/22/2014,10:04 PM,female,tablet,1,IDN,
7/19/2014,4:05 PM,female,desktop,0,IDN,
7/31/2014,11:20 AM,female,desktop,0,IDN,
7/27/2014,10:14 AM,female,tablet,1,IDN,
7/26/2014,1:30 PM,female,desktop,1,IDN,
7/27/2014,5:23 AM,female,desktop,1,IDN,
7/24/2014,10:27 AM,female,tablet,1,IDN,
7/28/2014,9:19 PM,male,desktop,1,IDN,
7/30/2014,4:53 PM,female,tablet,1,IDN,
7/30/2014,9:46 AM,male,tablet,1,IDN,
7/28/2014,6:27 PM,female,mobile,0,IDN,
7/20/2014,5:35 PM,female,desktop,1,IDN,
7/29/2014,10:39 AM,male,mobile,0,IDN,
7/30/2014,2:04 PM,male,mobile,0,IDN,
7/25/2014,11:56 AM,male,mobile,1,IDN,
7/22/2014,7:00 PM,male,tablet,0,IDN,
7/19/2014,3:16 AM,male,mobile,1,IDN,
7/17/2014,8:19 AM,male,mobile,1,IDN,
7/18/2014,4:09 PM,female,mobile,1,IDN,
7/30/2014,11:26 PM,female,tablet,1,IDN,
7/22/2014,12:54 AM,male,mobile,1,IDN,
7/21/2014,10:35 PM,male,mobile,1,IDN,
7/26/2014,10:56 AM,female,tablet,1,IDN,
7/24/2014,11:56 PM,female,tablet,1,IDN,
7/20/2014,2:33 AM,male,tablet,1,IDN,
7/23/2014,1:14 PM,female,mobile,0,IDN,
7/22/2014,1:43 AM,male,tablet,1,IDN,
7/21/2014,8:41 AM,female,desktop,1,IDN,
7/19/2014,4:40 PM,male,mobile,1,IDN,
7/23/2014,8:27 AM,male,mobile,1,IDN,
7/25/2014,3:59 AM,female,tablet,1,IDN,
7/27/2014,4:59 PM,male,tablet,0,IDN,
7/26/2014,9:30 PM,male,desktop,0,IDN,
7/26/2014,6:36 PM,male,tablet,1,IDN,
7/18/2014,10:44 PM,female,tablet,0,IDN,
7/18/2014,12:48 AM,male,mobile,1,IDN,
7/22/2014,12:32 AM,male,mobile,0,IDN,
7/30/2014,1:00 AM,male,mobile,0,IDN,
7/30/2014,9:24 PM,female,desktop,0,IDN,
7/28/2014,11:09 AM,male,desktop,1,IDN,
7/19/2014,7:00 PM,female,mobile,1,IDN,
7/31/2014,10:35 PM,female,mobile,1,IDN,
7/27/2014,12:54 PM,female,desktop,0,IDN,
7/31/2014,9:46 PM,male,desktop,1,IDN,
7/27/2014,4:36 AM,female,desktop,1,IDN,
7/19/2014,2:11 PM,male,tablet,0,IDN,
7/30/2014,2:57 PM,male,tablet,1,IDN,
7/17/2014,4:00 AM,male,desktop,1,IDN,
7/28/2014,2:59 PM,male,desktop,0,IDN,
7/30/2014,7:31 PM,female,tablet,1,IDN,
7/20/2014,3:25 AM,male,tablet,1,IDN,
7/24/2014,9:33 AM,male,desktop,0,IDN,
7/31/2014,11:29 PM,female,desktop,1,IDN,
7/21/2014,12:23 AM,female,tablet,1,IDN,
7/26/2014,10:29 AM,male,desktop,1,IDN,
7/27/2014,10:41 AM,male,desktop,1,IDN,
7/30/2014,10:07 PM,female,tablet,1,IDN,
7/29/2014,6:48 AM,female,tablet,1,IDN,
7/28/2014,5:48 PM,female,mobile,0,IDN,
7/19/2014,4:11 AM,male,mobile,1,IDN,
7/30/2014,2:20 PM,male,tablet,0,IDN,
7/27/2014,2:27 PM,female,tablet,0,IDN,
7/31/2014,8:50 AM,male,tablet,0,IDN,
7/26/2014,3:02 PM,female,tablet,0,IDN,
7/20/2014,9:55 AM,male,desktop,0,IDN,
7/17/2014,11:29 PM,female,desktop,0,IDN,
7/30/2014,1:26 PM,female,tablet,0,IDN,
7/21/2014,8:37 PM,male,tablet,1,IDN,
7/20/2014,10:50 PM,male,mobile,0,IDN,
7/31/2014,11:37 PM,male,desktop,0,IDN,
7/23/2014,3:00 AM,male,desktop,1,IDN,
7/24/2014,9:18 PM,male,mobile,1,IDN,
7/29/2014,7:57 PM,male,mobile,1,IDN,
7/26/2014,3:14 PM,male,tablet,1,IDN,
7/26/2014,3:29 PM,male,mobile,0,IDN,
7/17/2014,7:19 AM,male,tablet,0,IDN,
7/28/2014,8:37 PM,female,desktop,1,IDN,
7/30/2014,3:01 AM,male,tablet,1,IDN,
7/31/2014,6:14 AM,male,mobile,1,IDN,
7/17/2014,7:49 PM,female,desktop,0,IDN,
7/18/2014,3:10 PM,male,desktop,1,IDN,
7/31/2014,5:42 AM,female,mobile,1,IDN,
7/31/2014,10:06 PM,female,mobile,0,IDN,
7/21/2014,12:39 PM,female,desktop,0,IDN,
7/19/2014,1:06 PM,male,mobile,1,IDN,
7/24/2014,3:38 PM,male,tablet,0,IDN,
7/31/2014,2:00 AM,female,desktop,0,IDN,
7/24/2014,2:51 PM,male,tablet,0,IDN,
7/19/2014,5:44 PM,male,mobile,1,IDN,
7/30/2014,12:07 AM,male,desktop,0,IDN,
7/23/2014,11:01 AM,female,mobile,1,IDN,
7/27/2014,11:43 AM,male,mobile,1,IDN,
7/19/2014,1:52 PM,female,tablet,1,IDN,
7/22/2014,2:09 PM,male,tablet,1,IDN,
7/30/2014,9:44 PM,male,mobile,0,IDN,
7/23/2014,9:16 PM,female,desktop,1,IDN,
7/24/2014,6:00 AM,female,mobile,1,IDN,
7/30/2014,8:22 PM,male,tablet,1,IDN,
7/28/2014,8:42 PM,male,mobile,1,IDN,
7/24/2014,3:37 PM,male,desktop,0,IDN,
7/23/2014,6:28 PM,female,tablet,1,IDN,
7/19/2014,12:30 PM,male,tablet,1,IDN,
7/25/2014,4:20 AM,female,tablet,1,IDN,
7/25/2014,3:30 PM,female,desktop,1,IDN,
7/21/2014,9:51 PM,male,tablet,1,IDN,
7/28/2014,1:19 AM,female,desktop,0,IDN,
7/27/2014,5:31 AM,female,desktop,0,IDN,
7/22/2014,11:49 AM,male,mobile,1,IDN,
7/31/2014,2:44 AM,female,desktop,1,IDN,
7/19/2014,11:02 AM,female,mobile,1,IDN,
7/23/2014,11:54 AM,female,desktop,1,IDN,
7/23/2014,5:00 PM,male,desktop,1,IDN,
7/26/2014,10:27 PM,male,desktop,0,IDN,
7/27/2014,10:18 PM,male,mobile,1,IDN,
7/23/2014,3:47 AM,male,tablet,1,IDN,
7/28/2014,12:59 PM,female,desktop,1,IDN,
7/26/2014,11:47 PM,female,desktop,1,IDN,
7/31/2014,11:36 AM,female,tablet,1,IDN,
7/29/2014,1:00 PM,male,desktop,1,IDN,
7/21/2014,5:00 PM,male,mobile,1,IDN,
7/19/2014,7:52 AM,male,desktop,0,IDN,
7/30/2014,2:12 PM,male,mobile,1,IDN,
7/18/2014,3:57 AM,female,tablet,0,IDN,
7/22/2014,6:57 PM,male,tablet,1,IDN,
7/25/2014,1:16 AM,female,tablet,0,IDN,
7/25/2014,10:11 AM,female,mobile,1,IDN,
7/21/2014,5:21 PM,male,tablet,0,IDN,
7/31/2014,11:45 PM,female,tablet,1,IDN,
7/26/2014,8:40 AM,female,mobile,0,IDN,
7/21/2014,11:45 AM,female,mobile,1,IDN,
7/21/2014,6:35 AM,female,mobile,0,IDN,
7/27/2014,7:09 AM,male,tablet,0,IDN,
7/20/2014,5:04 PM,male,tablet,1,IDN,
7/20/2014,4:02 AM,male,mobile,0,IDN,
7/21/2014,4:15 PM,male,desktop,0,IDN,
7/24/2014,5:32 AM,female,desktop,0,IDN,
7/19/2014,1:21 PM,female,desktop,1,IDN,
7/18/2014,5:38 AM,female,mobile,0,IDN,
7/22/2014,3:16 PM,male,desktop,0,IDN,
7/20/2014,8:19 AM,male,tablet,0,IDN,
7/24/2014,5:45 PM,female,mobile,1,IDN,
7/27/2014,3:23 AM,female,mobile,0,IDN,
7/30/2014,2:37 PM,female,mobile,0,IDN,
7/17/2014,11:58 PM,male,mobile,1,IDN,
7/30/2014,5:47 PM,male,mobile,0,IDN,
7/29/2014,2:52 PM,female,desktop,1,IDN,
7/28/2014,10:37 AM,female,mobile,0,IDN,
7/24/2014,5:43 AM,male,desktop,1,IDN,
7/29/2014,5:45 PM,male,mobile,0,IDN,
7/22/2014,7:31 AM,female,tablet,1,IDN,
7/23/2014,10:26 AM,male,tablet,0,IDN,
7/17/2014,1:09 PM,male,desktop,0,IDN,
7/23/2014,12:37 AM,male,desktop,1,IDN,
7/31/2014,1:13 PM,male,tablet,0,IDN,
7/25/2014,2:17 PM,male,desktop,0,IDN,
7/17/2014,9:09 PM,male,tablet,0,IRN,
7/22/2014,8:43 AM,male,mobile,1,IRN,
7/28/2014,1:11 PM,female,desktop,1,IRN,
7/25/2014,10:34 PM,female,mobile,0,IRN,
7/30/2014,5:12 AM,male,mobile,0,IRN,
7/29/2014,6:22 PM,female,desktop,0,IRN,
7/23/2014,5:17 AM,female,mobile,0,IRN,
7/20/2014,3:02 PM,male,tablet,1,IRN,
7/25/2014,7:41 AM,female,tablet,0,IRN,
7/18/2014,1:24 PM,male,tablet,0,IRN,
7/28/2014,12:46 AM,female,desktop,0,IRN,
7/24/2014,8:08 PM,female,mobile,0,IRN,
7/19/2014,10:00 PM,male,mobile,0,IRN,
7/23/2014,6:04 AM,female,tablet,1,IRN,
7/31/2014,4:32 AM,male,desktop,1,IRN,
7/25/2014,12:18 PM,male,mobile,0,IRN,
7/26/2014,5:53 AM,female,mobile,1,IRN,
7/29/2014,12:29 PM,male,tablet,0,IRN,
7/31/2014,3:44 PM,female,desktop,0,IRQ,
7/29/2014,10:01 PM,female,desktop,0,IRQ,
7/29/2014,5:40 PM,female,mobile,1,IRQ,
7/30/2014,5:42 PM,male,desktop,1,IRQ,
7/19/2014,11:08 PM,female,mobile,1,IRQ,
7/27/2014,2:28 AM,male,desktop,1,IRQ,
7/27/2014,11:16 AM,male,tablet,0,IRL,
7/21/2014,5:32 PM,female,tablet,1,IRL,
7/23/2014,11:38 PM,female,tablet,1,IRL,
7/20/2014,9:37 AM,female,desktop,0,IRL,
7/18/2014,7:07 AM,female,desktop,0,IRL,
7/31/2014,3:46 AM,male,mobile,1,IRL,
7/17/2014,5:42 PM,male,tablet,0,IRL,
7/22/2014,8:24 AM,female,desktop,1,IRL,
7/30/2014,5:20 AM,female,tablet,0,IRL,
7/19/2014,1:34 AM,male,tablet,0,IRL,
7/30/2014,12:38 AM,female,tablet,1,IRL,
